cycle_id,is_synthetic,timestamp,ff_Q_VFD1_Temperature_mean,ff_Q_VFD1_Temperature_std,ff_Q_VFD1_Temperature_max,ff_Q_VFD2_Temperature_mean,ff_Q_VFD2_Temperature_std,ff_Q_VFD2_Temperature_max,ff_Q_VFD3_Temperature_mean,ff_Q_VFD3_Temperature_std,ff_Q_VFD3_Temperature_max,ff_Q_VFD4_Temperature_mean,ff_Q_VFD4_Temperature_std,ff_Q_VFD4_Temperature_max,ff_M_Conv1_Speed_mmps_mean,ff_M_Conv1_Speed_mmps_std,ff_M_Conv1_Speed_mmps_max,ff_M_Conv2_Speed_mmps_mean,ff_M_Conv2_Speed_mmps_std,ff_M_Conv2_Speed_mmps_max,ff_M_Conv3_Speed_mmps_mean,ff_M_Conv3_Speed_mmps_std,ff_M_Conv3_Speed_mmps_max,ff_M_Conv4_Speed_mmps_mean,ff_M_Conv4_Speed_mmps_std,ff_M_Conv4_Speed_mmps_max,ff_I_R01_Gripper_Pot_mean,ff_I_R01_Gripper_Pot_std,ff_I_R01_Gripper_Pot_max,ff_I_R01_Gripper_Load_mean,ff_I_R01_Gripper_Load_std,ff_I_R01_Gripper_Load_max,ff_I_R02_Gripper_Pot_mean,ff_I_R02_Gripper_Pot_std,ff_I_R02_Gripper_Pot_max,ff_I_R02_Gripper_Load_mean,ff_I_R02_Gripper_Load_std,ff_I_R02_Gripper_Load_max,ff_I_R03_Gripper_Pot_mean,ff_I_R03_Gripper_Pot_std,ff_I_R03_Gripper_Pot_max,ff_I_R03_Gripper_Load_mean,ff_I_R03_Gripper_Load_std,ff_I_R03_Gripper_Load_max,ff_I_R04_Gripper_Pot_mean,ff_I_R04_Gripper_Pot_std,ff_I_R04_Gripper_Pot_max,tool_wear,vibration_level,peak_operation_force,global_tool_wear_mean,global_tool_wear_std,energy_efficiency,predicted_material_waste,process_stability,overall_efficiency,quality_score
504,True,2023-12-11 16:08:03.606393,92.2233397904759,0.752155018172693,93.18704786818351,86.18905025232884,0.4825078211840308,87.08419480720535,91.74749490853462,0.7371699971655379,92.65073160533163,92.07643678856928,0.7295206150885549,93.01656523804002,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11186.379102140065,106.11805795419848,11497.95974730135,407.41153929443664,52.402136755412116,518.500248971856,11660.864717867686,35.47280589463273,11723.058266254779,1307.9547465469268,14.763746167273613,1339.3015207404753,2403.484289209329,8.630126575560867,2426.460095660941,1371.2847156956964,10.10924785584257,1391.5185866634379,12245.366598847495,1934.6212812084682,13443.81821175072,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
600,True,2023-12-11 16:09:03.847097,91.25932637138196,0.5972292735835089,92.18966731026275,84.81745039189414,0.4189766172761178,85.67402021361146,90.8118391065131,0.5462229632862166,91.62743088737889,91.13069335939495,0.5736049430362923,92.15413286054762,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11210.158031160852,81.32256621072791,11472.477703292,433.3640041456201,39.00698803852924,507.0771188997184,11664.044954327643,34.47200698657037,11748.184298589937,1312.9527045176192,14.11491393120028,1350.9281143536848,2403.47255445919,8.23911055215867,2420.898783967388,1373.7824030415932,10.328702200558013,1395.1020751727408,12076.634963651832,1676.851320633596,13706.954635782979,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
601,True,2023-12-11 16:09:03.847097,91.16312358302861,0.5972292735835089,92.0934645219094,84.79075739683763,0.4189766172761178,85.64732721855495,90.78747954776382,0.5462229632862166,91.60307132862961,91.08174201557816,0.5736049430362923,92.10518151673082,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11198.903406960639,81.32256621072791,11461.223079091786,433.94192968249547,39.00698803852923,507.65504443659376,11661.059464237229,34.472006986570385,11745.19880849952,1312.168372108614,14.114913931200277,1350.1437819446794,2405.0468617736806,8.23911055215867,2422.473091281877,1372.2716732369415,10.328702200558013,1393.5913453680892,12007.68386972586,1676.851320633596,13638.003541857011,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
602,True,2023-12-11 16:09:03.847097,91.2760167024598,0.5972292735835089,92.20635764134059,84.84077406882778,0.4189766172761178,85.69734389054511,90.9136500299391,0.5462229632862166,91.72924181080487,91.05164629001324,0.5736049430362924,92.07508579116588,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11204.055966553397,81.32256621072791,11466.375638684542,437.7328314083637,39.00698803852923,511.4459461624622,11661.778261009538,34.47200698657038,11745.917605271836,1314.769931758294,14.114913931200277,1352.7453415943594,2405.7995619917506,8.23911055215867,2423.225791499947,1373.4873088748604,10.328702200558013,1394.806981006008,12250.328886824891,1676.8513206335963,13880.648558956036,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
603,True,2023-12-11 16:09:03.847097,91.23484760459182,0.597229273583509,92.16518854347262,84.84710979527536,0.4189766172761178,85.70367961699267,90.87194616750621,0.5462229632862166,91.68753794837203,91.09493699363146,0.5736049430362924,92.11837649478414,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11199.481752740576,81.32256621072791,11461.801424871725,436.80956332963467,39.00698803852923,510.5226780837331,11671.791244342458,34.47200698657037,11755.930588604751,1312.7442281085828,14.11491393120028,1350.7196379446484,2404.9779157521634,8.23911055215867,2422.40414526036,1372.5862315729096,10.328702200558014,1393.9059037040577,11936.271764634192,1676.851320633596,13566.59143676534,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
604,True,2023-12-11 16:09:03.847097,91.25932734738346,0.597229273583509,92.18966828626424,84.79058480075484,0.4189766172761178,85.64715462247216,90.78853484666642,0.5462229632862166,91.60412662753221,91.12276642102078,0.5736049430362924,92.14620592217342,111.0,0.0,111.0,83.0,0.0,83.0,111.0,0.0,111.0,111.0,0.0,111.0,11199.329134622838,81.32256621072791,11461.648806753985,435.44855407869466,39.00698803852923,509.1616688327929,11665.288191579706,34.472006986570385,11749.427535842005,1312.5253698379897,14.114913931200277,1350.500779674055,2404.307679312936,8.23911055215867,2421.733908821133,1372.8597517295875,10.328702200558013,1394.1794238607347,12022.559137408442,1676.8513206335963,13652.878809539587,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
700,True,2023-12-11 16:10:03.681860,89.35660492670117,0.5110838209549522,90.09430959458986,84.2502316927694,0.4934834732262961,85.23383193400838,89.02172610931731,0.47103815529123494,89.60780669173279,89.28910031661599,0.4823253517936802,90.1393700719951,111.0,0.0,111.0,98.09102542027395,13.989563919533673,110.71397623994609,111.0,0.0,111.0,111.0,0.0,111.0,10322.385308199575,2034.38510753247,11467.762357379903,421.13030787254706,47.049662871455006,533.4417832823832,9802.612711707561,3058.802356675063,11303.44877728133,1310.0790524749273,13.250752484429096,1343.144626245419,2404.2437479046534,7.186768465037555,2420.5060429866203,1371.0542182429456,10.63021591092889,1398.1361854560603,13082.915214682092,332.8834181388523,13582.611935993566,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
701,True,2023-12-11 16:10:03.681860,89.4037702398798,0.5110838209549522,90.14147490776853,84.23532595171011,0.49348347322629615,85.21892619294906,89.04724627515387,0.4710381552912351,89.63332685756937,89.18481465357758,0.48232535179368025,90.03508440895666,111.0,0.0,111.0,98.43658105548403,13.989563919533673,111.05953187515615,111.0,0.0,111.0,111.0,0.0,111.0,10507.486143004404,2034.3851075324696,11652.863192184728,421.15467139145375,47.04966287145501,533.4661468012896,10026.849360310274,3058.802356675063,11527.685425884045,1311.6067349369855,13.250752484429094,1344.6723087074777,2405.8965910202933,7.186768465037556,2422.1588861022606,1370.561144003968,10.630215910928891,1397.6431112170824,13054.870912241266,332.8834181388523,13554.567633552744,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
702,True,2023-12-11 16:10:03.681860,89.42292570913254,0.5110838209549522,90.16063037702123,84.12154579527545,0.49348347322629615,85.1051460365144,89.10560912866978,0.47103815529123494,89.69168971108525,89.16494239632081,0.4823253517936802,90.01521215169993,111.0,0.0,111.0,100.21865993421233,13.989563919533673,112.84161075388445,111.0,0.0,111.0,111.0,0.0,111.0,10424.6230615453,2034.3851075324699,11570.000110725627,427.1509728793179,47.049662871455006,539.4624482891539,10162.951314633381,3058.802356675063,11663.787380207152,1311.0222886104282,13.250752484429096,1344.0878623809201,2404.228719590272,7.186768465037555,2420.4910146722395,1372.9175215016012,10.63021591092889,1399.999488714716,13089.08076737425,332.8834181388523,13588.777488685722,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
703,True,2023-12-11 16:10:03.681860,89.49973483220107,0.5110838209549522,90.2374395000898,84.19006128902153,0.4934834732262961,85.1736615302605,89.08708339055579,0.47103815529123505,89.67316397297128,89.26064223350987,0.48232535179368025,90.11091198888896,111.0,0.0,111.0,97.5231973339475,13.989563919533675,110.14614815361966,111.0,0.0,111.0,111.0,0.0,111.0,10391.572998096886,2034.3851075324694,11536.950047277214,428.944722687579,47.04966287145501,541.256198097415,9916.773267404265,3058.8023566750635,11417.609332978036,1310.6129123742082,13.250752484429096,1343.6784861447002,2403.969861859657,7.186768465037555,2420.232156941625,1372.3410826890854,10.63021591092889,1399.4230499022,13106.732327440344,332.8834181388523,13606.429048751821,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
704,True,2023-12-11 16:10:03.681860,89.49562472763506,0.5110838209549522,90.2333293955238,84.13439910318422,0.49348347322629615,85.11799934442315,89.07742127514223,0.47103815529123494,89.6635018575577,89.32672843687136,0.48232535179368025,90.17699819225045,111.0,0.0,111.0,97.87547305921015,13.989563919533673,110.4984238788823,111.0,0.0,111.0,111.0,0.0,111.0,10426.971275107986,2034.3851075324696,11572.348324288314,424.18810229366545,47.04966287145501,536.4995777035015,9835.15031158031,3058.802356675064,11335.986377154084,1309.333930188646,13.250752484429096,1342.399503959138,2404.1607434164525,7.186768465037555,2420.4230384984203,1371.0894790160487,10.630215910928891,1398.1714462291632,13036.288767047763,332.8834181388523,13535.985488359238,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
800,True,2023-12-11 16:11:03.473878,88.4147341517289,0.2506116329054126,88.62163464969157,85.85269913828056,0.2872495696618812,86.1113198279357,88.1302490234375,0.0,88.1302490234375,88.28387676069903,0.10697176119761748,88.4558696216904,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,11226.89056540992,39.87505115273833,11341.23539299613,432.5396319456069,30.42073605726873,475.26376987664145,6458.0519777573545,19.012246506959123,6492.4657708608,1313.0496527682249,14.710841818029108,1335.9117217337425,7653.476547967264,3695.2849600484924,12202.166203139679,1365.3278734321923,12.001744536573936,1388.879597570124,13184.157991012999,75.15912511910946,13280.744197909551,61.0,0.37360849571472327,0.3137510148558524,108.66,39.25529897796965,0.975,0.2754510619643404,0.7245489380356596,0.7064352145847681,0.7796391504285277
801,True,2023-12-11 16:11:03.473878,88.43861208692023,0.25061163290541255,88.64551258488292,85.89528239535129,0.28724956966188125,86.1539030850065,88.1302490234375,0.0,88.1302490234375,88.26356908609465,0.10697176119761748,88.435561947086,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,11219.078304193627,39.87505115273832,11333.423131779835,426.21971330419836,30.42073605726873,468.94385123523267,6457.657560835452,19.01224650695912,6492.071353938902,1311.7726511253952,14.710841818029106,1334.634720090912,8472.771549698036,3695.284960048493,13021.46120487045,1366.1427769501038,12.001744536573934,1389.6945010880343,13185.631768975563,75.15912511910946,13282.217975872118,68.0,0.445571493411807,0.354434100330364,108.66,39.25529897796965,0.975,0.3106964366764759,0.689303563323524,0.6720709742404359,0.7514428506588193
802,True,2023-12-11 16:11:03.473878,88.4774782898228,0.25061163290541255,88.68437878778546,85.90874874987436,0.28724956966188125,86.16736943952955,88.1302490234375,0.0,88.1302490234375,88.24941811243909,0.10697176119761746,88.42141097343051,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,11222.071422944959,39.87505115273833,11336.416250531169,428.98370559753914,30.420736057268734,471.70784352857373,6458.12369935776,19.012246506959123,6492.537492461208,1313.6013513949147,14.710841818029106,1336.4634203604326,8353.325921513315,3695.284960048493,12902.015576685732,1366.7444775050792,12.001744536573934,1390.2962016430101,13196.664587027644,75.15912511910946,13293.250793924193,76.0,0.4200991690406131,0.2927413192770867,108.66,39.25529897796965,0.975,0.3375123961300766,0.6624876038699234,0.6459254137731754,0.7299900830959387
803,True,2023-12-11 16:11:03.473878,88.4304657776067,0.2506116329054126,88.63736627556935,85.90130428370098,0.2872495696618812,86.15992497335613,88.1302490234375,0.0,88.1302490234375,88.26447642977668,0.10697176119761748,88.43646929076807,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,11215.481095869229,39.875051152738315,11329.82592345544,426.4927533691085,30.42073605726873,469.2168913001432,6455.821017640096,19.01224650695912,6490.2348107435455,1310.6888090529121,14.710841818029106,1333.550878018429,8886.589313907678,3695.284960048493,13435.27896908009,1365.3805065940298,12.001744536573934,1388.932230731961,13200.465976126306,75.15912511910946,13297.052183022863,42.0,0.44428313757735294,0.32732225819728145,108.66,39.25529897796965,0.975,0.2130353921971691,0.786964607802831,0.7672904926077602,0.8295716862422647
804,True,2023-12-11 16:11:03.473878,88.430267515929,0.2506116329054126,88.63716801389168,85.86690617572533,0.2872495696618813,86.12552686538054,88.1302490234375,0.0,88.1302490234375,88.25625446063016,0.10697176119761748,88.4282473216215,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,111.0,0.0,111.0,11222.86218884666,39.875051152738315,11337.207016432862,423.58338141144714,30.42073605726873,466.30751934248167,6460.75207479685,19.012246506959123,6495.165867900298,1313.6440456376586,14.710841818029106,1336.5061146031765,8041.128431261976,3695.284960048493,12589.81808643439,1365.1637315925348,12.001744536573932,1388.7154557304655,13191.334705684018,75.15912511910946,13287.92091258057,65.0,0.45085803050777984,0.33073392931986917,108.66,39.25529897796965,0.975,0.3001072538134725,0.6998927461865275,0.6823954275318643,0.759914196949222
